K,s,c_exponent,c_max,firing_threshold,idio_std,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined
2.846372726026532,0.062295506961105016,4.694834438728327,0.6274583012511683,0.41031594955192496,0.09879651315519895,0.0024508604718537206,0.03428406388510087,0.013270187025780275,6.486581536172929e-05,0.0001846607566257337,5.4628593269097646e-05
9.533857577819251,0.015545834794838419,3.5556179269014065,1.0963252013859408,0.22843097414573665,0.08657786474779322,0.0004253217661994225,0.0008369374086969808,0.0003406211100324539,7.058735658899387e-05,3.9199389589429194e-05,3.402324547361811e-05
5.670421111477462,0.05952054314950994,4.990528402215811,0.26313283623566525,0.4128289785599793,0.04260328090976273,0.0004745287875908798,0.013325382468374674,0.004009589007147641,4.810751757964266e-05,7.95834854580142e-05,2.9281281221981865e-05
3.5604451001824176,0.031071684817495587,3.825910388960422,0.8685033019595055,0.22727387648906602,0.018796535444243784,0.0003673306684588798,0.010002663043392371,0.0027411964680171797,4.1308586623322345e-05,6.214193998576224e-05,2.586908639358319e-05
6.198568883912728,0.01947507550015585,3.6266380781993544,0.3601104541248496,0.023101176234751518,0.1160023682940538,0.0009388753902645747,0.0033456622824078485,0.0016569421398789177,8.199062296865169e-05,6.339268605452019e-05,4.4143775880751026e-05
9.897469219893864,0.037573921948125893,2.813333607375142,0.7532682852651276,0.06263717804913706,0.1385776910419168,0.0006139511490353578,0.004512000212473586,0.001663311112141323,0.00015549232174603514,7.63136794094377e-05,6.869287335999771e-05
6.527013800225874,0.05397807718252526,0.7866343502505415,0.46720634851738174,0.47083663190886305,0.1476507412173772,0.0013412528762211317,0.011335985062967945,0.004661647888167361,0.00013165717630321885,0.00010498891921080851,5.9627777192109074e-05
4.891793544131452,0.011588748096094061,1.226386692738082,1.311424784427777,0.4849878534738864,0.1083655278979805,0.0011006637251630724,0.0027416326678447573,0.0015671144868683528,6.940981729756525e-05,5.929122956165264e-05,3.951435470374502e-05
6.909098487749852,0.0329189350474077,3.0276922824993853,0.1316125059127643,0.12275359403094903,0.10244683534166682,0.0008196199522022277,0.004276011949137741,0.001865465455882791,8.00764668473806e-05,5.8322201800926957e-05,3.8333178027260164e-05
5.25890463821148,0.04025087744485604,4.411724419104935,1.757607169180162,0.4664100394073505,0.11880052789838116,0.0013346514676738069,0.009271638188118967,0.004007918195315038,9.314293952295082e-05,9.05081491993107e-05,4.9969028393917624e-05
2.9055422185425837,0.042745614478818875,0.8511987804542078,1.9691856784356507,0.25565825734979386,0.007782794773915998,0.0003477349799889832,0.03225179475211501,0.0079074652573181,4.142269002056029e-05,0.00015437390072808125,4.9009054440571e-05
2.731207743950856,0.03281565190517518,4.729472409993795,1.3750010149164311,0.4229273416513517,0.0513566683565727,0.0009563653794940751,0.015083377838036894,0.0054423296388476615,4.576400966839733e-05,9.086506544878266e-05,3.400568677385919e-05
2.141560536749846,0.05914897786991939,4.468232436704945,0.891980838809294,0.3715479112116729,0.03604639138047285,0.0007625540895866022,0.05996583581061134,0.01761772379787674,4.276164489677022e-05,0.000258924767336389,7.414744544370344e-05
7.24181839344486,0.036427636870249566,4.841884804760237,1.4004695450282978,0.3189171914241035,0.06436888246212247,0.0005212885935028024,0.0034733970080832338,0.0012766601695699679,6.317376850557786e-05,4.597970820523122e-05,2.9107820635580294e-05
6.948643004661983,0.033493060674189674,4.980614133162209,0.1116432929258869,0.38405497535169536,0.1132975542220235,0.0008735859984601331,0.004792699244640315,0.002083184943192437,8.866345738424723e-05,6.547111474617598e-05,4.3327666633020934e-05
6.76266305801567,0.02398956491250291,3.7137827093077576,0.14177954427260736,0.3661759981923501,0.02344515547498008,0.000364520642419995,0.0010927465585429167,0.0003328518306329867,4.4532062274161325e-05,1.8177592713447003e-05,1.5072320462349403e-05
