K,c_exponent,idio_std,mse_d_combined,mse_bc,mse_flow,mse_path
11.875290803431085,9.971711925313544,0.014689333950662596,0.0028643157903765677,0.13347474354534195,0.011339378999612399,4178.123124163376
3.1590481536623227,1.982702636337639,0.007041491789680184,0.0006807900278205352,0.13921166083266776,0.002902574276085273,1720.5999577681443
9.98771210113014,5.1775428527805865,0.050842863829181545,0.001110901541570547,0.03489304473188427,0.004513694625281601,1533.7905011482599
2.2671053995683277,5.91663987550856,0.05810429809086346,0.00011250086384982756,0.030667145790830113,0.0005687678237391265,339.1748139520357
13.242270448249581,8.64374551918064,0.05760158561730011,0.0013174574161595898,0.02356040773839626,0.0052169546011623285,1662.2918286330414
11.298226982694022,7.648157380460549,0.026666706853624007,0.0016822088188717496,0.1102572200919992,0.006679889782579544,2647.7271498065493
7.405940120935858,5.214326950788435,0.02340975584507864,0.0008369010994649775,0.11916109265620287,0.0035264483231108976,1772.1262832429024
17.123080087237273,9.814006062149602,0.013767694827193498,0.0036898943955866285,0.12528267842154905,0.014768544346047208,5146.317215128327
7.333753104459887,9.775863855527826,0.01607741124385867,0.001051511771066837,0.1911270917764678,0.004375798994014524,2469.1739797500095
14.324232297881585,4.957068485868117,0.03739811362193164,0.001799430010740145,0.05395793219753131,0.007154702282857036,2438.1744681556593
10.79972068070946,9.897267991787853,0.024481964518567385,0.001490743118911426,0.11759458472931479,0.005894621423610644,2457.5523763671604
3.2517135323987985,4.60681435766755,0.0046416060618638165,0.0012052958679985987,0.23629731929810735,0.005077137473419459,2967.6245282674777
14.349256140767862,6.298399041320502,0.042892144257901124,0.0022036645180397796,0.04683865882736788,0.008780036411227805,2875.5506261575883
18.78993595862999,9.421941976776564,0.0040703967323958605,0.003177275518450037,0.1744323888665498,0.012504115955793428,4767.291401313544
15.820988592615612,2.2384301373951887,0.0597930933084471,0.000269456065357473,0.004415120571261705,0.0010151559780200018,296.40620685720637
12.251274168628422,5.544953205632594,0.010810073223550543,0.0015673466303829755,0.2034583875389511,0.006209248822272063,3087.533862764262
19.137340394489648,3.192415439136483,0.02793141703214195,0.0012325817584524573,0.026471797372234773,0.004761912269460244,1553.8700773931173
12.83431397813734,9.523216942084767,0.0014258171096960496,0.0039419870875294066,0.22290337421896014,0.01562633543600625,6005.315905399873
5.101197841490883,1.4409528276988772,0.04944743232623914,5.163889056631113e-05,0.0071753432389704275,0.00022925689297523879,102.4511005735473
16.563897977167123,7.290860293281775,0.04570752250209922,0.0008341365397826791,0.01763035282923797,0.0031571342523999337,1010.9557325629614
12.36451678142164,9.018003041486574,0.05364879379970965,0.001637181171748296,0.030789293203015326,0.0066152509426284185,2128.367910360568
10.351921553173979,4.269916919108454,0.05798925424993326,0.0009155356127120521,0.020791374187694868,0.0036869872439420563,1199.0002022346366
18.566963500683528,1.116188508768996,0.018838537047783894,0.0008509244968495837,0.03821470904247602,0.0034805115281685605,1260.8562837087632
11.619777902007975,9.07254836218808,0.03238835278541744,0.001933510477932047,0.08795009351487364,0.007683581145735909,2806.6406812877894
18.69467891716802,4.657750592639607,0.010157782373664437,0.00271295715015345,0.12465875012593192,0.010706871242659012,3934.7978466593668
11.801384100385103,5.887654650294692,0.04695057114708735,0.0014394605059023355,0.03628158457898633,0.005703593386636521,1894.546602024624
5.327160378066976,0.5622036532922544,0.03400695027657975,1.3380459287881651e-05,0.001763495418592274,5.845935326155392e-05,24.126475496285792
16.344756532704647,5.556603950026919,0.03987339928710777,0.0009302424103043738,0.02030679735698991,0.0035275111108460963,1141.6618011088626
