K,s,c_exponent,zero_fraction,firing_threshold,idio_std,slope_u,slope_v,slope_combined
3.9332664036877487,0.05414886342722884,0.7200573118031817,0.08810458322436815,0.1828300115485306,0.04145632176558669,2.0585375980978835,1.9075567090048065,0.7673967043685418
4.578780977786646,0.04600312048811736,0.26119865346459437,0.06583426884804773,0.3571928320699065,0.028373331957395467,2.046142875020841,1.910166321549307,0.7934398222516502
1.8962539302826513,0.02814741164257503,0.7161752075489848,0.1966440937804827,0.07477720856447155,0.0448627442834525,1.9998878935295308,1.8820829538489006,0.8098372474374705
4.6207312893927135,0.05353245421703212,0.780421202588109,0.06738882554756583,0.34333585814325146,0.023814087367698532,2.08585326573125,1.9135696796727815,0.7836272123755648
4.84915241032776,0.06314762876788688,0.412396114600153,0.11820443163385655,0.16041146574806064,0.039216592379128314,2.066234094279455,1.9177391495874574,0.7594930746085624
5.059162596761032,0.05732092516762047,0.4796086617858011,0.2135273824711665,0.31510452609285233,0.006019758355513311,2.136683001593114,1.9157176753555643,0.7919164441709897
4.9724488189343985,0.03507633855418793,0.4349369466078514,0.47968282072333285,0.012110134736363297,0.016780646447889083,2.051186867205731,1.9091081774988055,0.8197735922537079
2.979938231712157,0.03928509507924949,0.953985093305133,0.30334309855007435,0.36431258499768665,0.05202482082309982,2.036642563629928,1.8858183765885104,0.7908118799956383
5.508847210469215,0.04999977166498579,0.6624901022143289,0.4358171571210453,0.035579121594804655,0.023257352413111776,2.076120516996756,1.9150726238190479,0.7880028257203677
2.3888103483758547,0.0446215738156364,0.906064574134565,0.010622536568467567,0.24729150051671328,0.04758275119274536,2.0313152575989544,1.8916837151823582,0.7860510314626967
4.32856174727729,0.046122599013996034,0.6599969078053569,0.049570629306705236,0.3018632327151823,0.011423685318759182,2.116639418856593,1.9124583519722924,0.8040359348313709
4.632500442500738,0.057245245161211294,0.5924660473946047,0.4616443629136182,0.2790848813851103,0.034069318316862204,2.0514417132044866,1.9155868353507044,0.774199618976586
5.667262688297666,0.036745577631232595,0.867962150865843,0.2328151759855216,0.21175809702885287,0.032655614550162346,2.098579602967595,1.8927461497699376,0.7970173807348501
4.084738319694984,0.03885820621328953,0.6171661999918416,0.1832435328896404,0.1088828935919484,0.019142813735992227,2.06756357861713,1.9075416052575824,0.8133772280406857
4.661936396804251,0.056499405728198046,0.7691847733951006,0.009398335895767744,0.3032104553530416,0.03614188641379436,2.0796915909595373,1.9123256061064917,0.7626143644493324
2.6768377813232354,0.02383609645533794,0.6722587011911769,0.04452753297552247,0.3671775338424175,0.05490556351723438,2.031104208032758,1.859931623567271,0.8353864896024995
5.231485140853703,0.04988998583352709,0.9023867214466583,0.14099060963037882,0.013707247027180465,0.027030712117404137,2.0966368752348616,1.911046063201747,0.7765210503366449
2.090295505932515,0.049333573226265186,0.9298280421021576,0.3945245750464123,0.4278701264752269,0.044616802523576866,2.0060670553501723,1.8974105753119124,0.7918679904747601
2.706190985929191,0.04544807847497281,0.7550584543637142,0.3625800811687975,0.3810377386050852,0.018527854452860176,2.0189648824143593,1.9105718607735227,0.8254377777813893
4.400498649878877,0.04213725211355748,0.37140083461214013,0.12797218409380273,0.24033405536173766,0.01961801254244857,2.0531068512968513,1.9112104259451168,0.8093296898632327
1.3042357981870696,0.052148417047795506,0.48200227912201227,0.4547543225072909,0.4412745914128594,0.004483844060390651,1.8895966473935981,1.9131360514072537,0.8602842232267938
5.288507898539507,0.046992129939427724,0.4708942487482909,0.13213958766512107,0.1431096379217165,0.0574618094971168,2.089093922706501,1.8866815616625443,0.7722188750364325
3.8284654543363534,0.03671969083289493,0.7758197141664687,0.16214814262639438,0.43934980258116474,0.054539643579079505,2.055571189336708,1.8783795195590987,0.791457438980874
3.692440613584428,0.04831081038422115,0.6520258540822087,0.27457127286251515,0.4751628036510965,0.0536262840874994,2.0472156404086084,1.896942927374671,0.7687666647901553
