K,s,c_exponent,zero_fraction,firing_threshold,idio_std,smm_loss
3.051981194212817,0.02855688228561949,0.5316008045915616,0.08046106559237781,0.33155724717102547,0.007026139956714223,173.8069703819672
4.099594892888115,0.033434119442390914,0.2850784401295765,0.3129716346348865,0.4502807802271732,0.057048112975916214,110.652937683623
4.7024204899764355,0.04326385171490641,0.5276063436688045,0.2339339175032759,0.003158682720387617,0.013500130578965482,164.7168439484818
1.7665569002119588,0.0354412731141247,0.7975509068788239,0.2964377681577715,0.10274113540682907,0.006753482265736867,340.029826455359
1.3611188167934083,0.04796967175144244,0.7688131679412471,0.4107116692429924,0.21741387693518727,0.014386617320743554,542.2366642988579
5.991902892240872,0.06107955716431944,0.3185673681783532,0.0005871036573191073,0.2521818790290291,0.008360072237434468,185.08177694468617
4.720409223573026,0.031666753603001745,0.7651710827342181,0.23040607579838684,0.21915170879172494,0.040866834122493985,109.86104290533889
1.0759348966325186,0.061408103693450386,0.9279353996671478,0.4291772937198185,0.2925846159626288,0.027334083129737185,738.1319314653359
5.489900454391927,0.04318714584580176,0.6428820549442515,0.04034738542366336,0.30772615090140043,0.015077087055662144,148.49300293037717
4.850561985730579,0.021158586460796488,0.4107028325568989,0.024940535848399663,0.4816192294916891,0.012041286660780928,119.32812841063324
1.6951115045316654,0.04655211839102576,0.36283646321784724,0.06069114263728074,0.1177301632144992,0.05930815181590566,291.3440071642893
1.2411869282726231,0.041194036414501076,0.4204835564035565,0.019005082651839082,0.1786840564546323,0.046408439939286665,365.4668056289733
1.3811990187869592,0.04980688981416999,0.860998165891643,0.08304158636822204,0.10707428542278558,0.05589970667661039,380.46355293523436
2.8413929859045233,0.02303775679337101,0.3277881301646485,0.08532993815068507,0.4192853814633452,0.026822287754403693,139.1913076822572
4.256044427268951,0.04637807698104056,0.9046578988486748,0.2654216640850737,0.1508058702271092,0.017339929374663093,180.01540573679202
3.6147656527260503,0.048611995792377835,0.9970270859603099,0.4624286043995442,0.1639935911173357,0.0553068273942554,164.47986651917432
2.9202173428615987,0.026246911697451115,0.894520477545576,0.2848124922842722,0.22332747336608313,0.057616977326982094,118.45031754149618
2.9442231210748213,0.025075798474125832,0.48705636536031344,0.4709277347344701,0.18850002717634137,0.019438196497444646,150.57051294398934
1.2882277325952534,0.020415073994139395,0.6204056567523175,0.15827411913622422,0.31991223211324055,0.05664937917841375,180.54157065004887
5.7312647736887925,0.04524749296969249,0.40163106709953866,0.3672340828822611,0.16408467603988822,0.03426096644493223,129.1181434957242
3.9292643709466937,0.06256367063717877,0.5966967185584791,0.13036593002065258,0.33450342830620117,0.029182701876888813,225.90439792672794
1.1432626656227272,0.043641378435093886,0.6974336802051011,0.3705396446711327,0.46549253013945546,0.0011428194435697354,781.1725986072395
5.179072545244766,0.05792791173470088,0.5482041475790562,0.26219186324818644,0.15251115396387074,0.013981333950662596,189.45869578943774
5.908170566753243,0.058073328277388814,0.5952986244450871,0.25351873950342474,0.09418646593582036,0.038452863829181554,143.91108726551155
5.433448789360086,0.054027767831356335,0.4959020943753831,0.4181650117960416,0.15161818522003376,0.05630358561730011,128.8847880390687
5.5200597322879,0.025959692854813126,0.7382716972918306,0.01757737160357522,0.1681224710941282,0.04689175584507864,76.74438331269562
4.392915812430861,0.04899897608386654,0.9688012054304258,0.23967771327526016,0.33920336081725394,0.04215541124385867,154.47707546058302
3.0663769204951543,0.030852429669901607,0.2821878850245548,0.15588738633445945,0.2315930521993607,0.01338996451856738,174.1050366834856
2.242556192736526,0.030633331167898917,0.4627916024813197,0.4222962142307332,0.06017889691160536,0.006784144257901128,234.19062407976975
1.7715620943763128,0.060011830416310044,0.9805304669372354,0.44002601559514765,0.25849632302079945,0.026281093308447096,462.50213087228525
3.0708616233232684,0.051727146763522816,0.8517043206383543,0.2602984314339381,0.26170607574402543,0.052475417032141945,201.28412847673692
5.3942931521414055,0.062111553936191,0.759412929360543,0.3639262589866022,0.386523833036783,0.028915432326239134,173.63711427523648
2.0257626255702954,0.06278723296817683,0.9518159640097359,0.14806623109004316,0.41031594955192496,0.039724793799709654,382.418057959112
5.741031987677362,0.024537501195776888,0.7719396726686432,0.26828851317588226,0.22843097414573665,0.03488653704778389,85.38282168247719
3.594678395265257,0.06051680803141722,0.9985044845603913,0.054649445188632115,0.4128289785599793,0.017473782373664436,262.1574835653602
2.422469500101343,0.03724046939613275,0.8146174298358562,0.20987264152807833,0.22727387648906602,0.008046950276579753,258.6153366251422
3.88809382439596,0.027752334500127512,0.7831533807683191,0.07951550105765375,0.023101176234751518,0.0465378505325448,108.45068186162177
5.943038455496591,0.04256048159392119,0.6547368853750224,0.18032520135003272,0.06263717804913706,0.05547707229176571,100.70587977011164
4.070563222347708,0.055982063149338845,0.3347317395132434,0.10697598679932865,0.47083663190886305,0.059069756589431234,165.09887030664277
3.1621075245174732,0.02129988480589514,0.4041663199060129,0.32344225241737873,0.4849878534738864,0.04351386675154932,108.0141545821037
4.282832493194363,0.03875185594787903,0.6885829919735872,0.020926283567375463,0.12275359403094903,0.041170223390324445,133.80354856339378
3.3660581323397114,0.04475071790942767,0.9071143819639371,0.43784799209747743,0.4664100394073505,0.047645846617479795,170.21333276560662
2.058634565856991,0.046791866391760896,0.34492612322961175,0.49209889190657713,0.25565825734979386,0.0036858046420204286,413.59202540355693
1.9617820799726977,0.03866735155877969,0.9572851173674413,0.3397438499785721,0.4229273416513517,0.02093988881233416,282.10865121036716
1.6342002981943589,0.060212800075388595,0.9160367005323597,0.21589252277161383,0.3715479112116729,0.014877430143945627,577.4801795235352
4.467676885247144,0.04162261198474965,0.9750344428568796,0.34627424231494813,0.3189171914241035,0.026092376276947823,152.0578523570839
4.3048016692566575,0.03922159509706428,0.9969390736571909,0.015805972545099207,0.38405497535169536,0.04546681677247911,130.32013175363247
4.201479476675372,0.0314460076556842,0.7969130593643827,0.023533216480155737,0.3661759981923501,0.009887679013582715,149.18631272897946
4.831630562635709,0.05827181630727511,0.5069630927808391,0.48808702589399316,0.3331771928669054,0.027882870602865206,180.7318413926684
5.372517757249187,0.04591219868091969,0.838861215639559,0.23560324811284658,0.3327978319060245,0.04702732719718095,123.12544053019819
4.379052233216388,0.05068955905265103,0.918515618794504,0.3790092552817588,0.4047353048716116,0.05730597807666891,144.91086516348244
2.2882688636297956,0.050457225948068146,0.5080623859972309,0.2702834867654342,0.29001949202482147,0.005180202315407494,392.1676908261914
1.4101666529344659,0.0226246657671452,0.6748326276608472,0.1761115101130885,0.32636850848273835,0.030811948983527567,210.6324038029819
2.8247171755994303,0.02366961496438859,0.6328336838141775,0.46782992149838515,0.2034228020510134,0.022294763926309667,146.29709777386617
5.0332809719652225,0.03856155620612013,0.3683352581709041,0.05837505903833202,0.3365860441175348,0.05402752423059118,107.76177063907247
1.2630601545685352,0.028317306837281543,0.5414006708847119,0.3954799747427954,0.14653713219087072,0.05229616127387707,243.3930102132726
3.7577084833000325,0.03793742281045173,0.6314564329707814,0.44580451748702343,0.2180281625833889,0.01720480420792585,170.2904854486584
4.384687838767901,0.06294429421836095,0.7622702193500452,0.3285240551298997,0.39774172559992244,0.018091576013195897,226.1277969530607
2.1728837942111907,0.03756403001285849,0.877483301832856,0.46463117848330404,0.24842427790878094,0.05839951732810647,195.53517505610168
3.1406343391652567,0.025905109320923988,0.885752826021901,0.442123067106671,0.09710527150311313,0.04335630465978978,123.80411703705225
1.8280177596916052,0.030382734471176048,0.3223167322665477,0.40539330749325947,0.2568084108038734,0.048540118294119056,196.80789559851345
5.474940273659348,0.05763660406340068,0.3021743992283918,0.09692486730512723,0.1734489550042067,0.05903336557652004,132.41856428815674
3.119325762795157,0.05017040618617628,0.29526816009088314,0.14460166444890177,0.13970592363983173,0.011115299735046439,263.3003397048277
4.126390285741717,0.03578807831211954,0.39770826988283126,0.1386446508188273,0.4793625790207618,0.0122482594418502,160.36443164987932
